dataset_label,dataset_session,dataset_row_index,dataset_manual_lap_count,dataset_manual_lap_marked,dataset_manual_lap_mark_at_ms,dataset_manual_lap_mark_age_ms,timestamp_unix_ms,uptime_ms,state,local_mode,local_mode_candidate,ai_source,ai_track_mode,line_pos,line_lost,lost_ms,balance_lr,confidence_fast,confidence_avg,sensor_sum,sensor_max,norm0,norm1,norm2,norm3,raw0,raw1,raw2,raw3,pos_norm,trend_pos,trend_pos_avg,curve_intensity,pid_error,pid_integral,pid_d_filt,pid_correction,motor_a_pwm,motor_b_pwm,base_eff,ai_confidence,ai_blend,ai_speed_factor,ai_kp_scale,ai_ki_scale,ai_kd_scale,ai_pivot_threshold,ai_pivot_cap,ai_recovery_bias,dominant_sensor,dataset_label_age_ms,dataset_label_set_at_ms,dataset_label_source,dataset_label_valid,drive_profile,intersection_active,intersection_score,last_dir,run_elapsed_ms,run_intersection_count,run_lap_estimate,seq_fast,seq_slow,timestamp_valid
curve,session_20260423_153802,143,2,0,1776980311415,10527,1776980320000,2668891,running,right_hard,right_hard,heuristic,right_hard,945,0,0,0.936384,0.925331,0.925331,1792,870,14,43,865,870,0,0,0,0,0.63,0.008667,-0.000111,0.035974,0.63,0.070672,0.892673,0.654946,115,60,70,0.882419,0.58,0,0,0,0,0,0,0.372817,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.197335,right,32413,11,3,18418,0,1
curve,session_20260423_153802,144,3,1,1776980322077,114,1776980320000,2669143,running,right_hard,right_hard,heuristic,right_hard,960,0,0,0.921209,0.985792,0.985792,1853,959,33,40,821,959,0,0,0,0,0.64,-0.004,0.001,0.003616,0.64,0.159893,-0.030395,0.268737,90,60,71,0.891698,0.58,0,0,0,0,0,0,0.362987,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.206847,right,32665,12,4,18419,0,1
straight,session_20260423_153802,145,3,0,1776980322077,363,1776980321000,2669395,running,left_hard,left_hard,heuristic,straight,-935,0,0,-0.892814,0.882161,0.882161,1642,832,832,722,59,29,0,0,0,0,-0.623333,-0.026,-0.049889,0.508572,-0.623333,0.179006,-9.720971,-1.25,-60,162,72,0.955167,0.58,0,0,0,0,0,0,0.25,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.152984,left,32917,12,4,18420,0,1
curve,session_20260423_153802,146,3,0,1776980322077,612,1776980321000,2669645,running,left_hard,left_hard,heuristic,left_hard,-1284,0,0,-0.856192,0.686661,0.686661,751,670,670,27,27,27,0,0,0,0,-0.856,-0.001333,0.001556,0.046039,-0.856,0.001033,1.057644,0.125386,65,60,58,0.700574,0.58,0,0,0,0,0,0,-0.345301,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.092045,left,33167,12,4,18421,0,1
curve,session_20260423_153802,147,3,0,1776980322077,881,1776980321000,2669896,running,left_soft,left_soft,heuristic,right_soft,-435,0,0,-0.264303,0.878908,0.878908,2115,751,669,668,751,27,0,0,0,0,-0.29,0.019333,-0.042667,0.166248,-0.29,-0.010692,-1.596206,-0.734008,60,183,106,0.899292,0.58,0,0,0,0,0,0,-0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.5336,left,33418,12,4,18423,0,1
curve,session_20260423_153802,148,3,0,1776980322077,1191,1776980321000,2670148,running,left_hard,left_hard,heuristic,left_hard,-913,0,0,-0.895131,0.970575,0.970575,1869,897,897,874,71,27,0,0,0,0,-0.608667,-0.002,-0.005889,0.130321,-0.608667,-0.050014,-2.904686,-1.25,-60,155,69,0.880327,0.58,0,0,0,0,0,0,-0.354437,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.20932,left,33669,12,4,18424,0,1
curve,session_20260423_153802,149,3,0,1776980322077,1371,1776980322000,2670398,running,left_hard,left_hard,heuristic,left_soft,-939,0,0,-0.917872,0.951003,0.951003,1729,862,862,796,40,31,0,0,0,0,-0.626,-0.019333,-0.008222,0.21519,-0.626,-0.157727,-4.886409,-1.25,-60,159,71,0.906841,0.58,0,0,0,0,0,0,-0.228066,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.182637,left,33919,12,4,18425,0,1
curve,session_20260423_153802,150,3,0,1776980322077,1640,1776980322000,2670647,running,straight,straight,heuristic,left_hard,40,0,0,0.051643,0.901156,0.901156,1704,863,8,800,863,33,0,0,0,0,0.026667,0.030667,0.009444,0.206092,0.026667,-0.232612,4.585639,1.25,243,0,108,0.798463,0.58,0,0,0,0,0,0,-0.370824,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.287689,right,34169,12,4,18426,0,1
recovery,session_20260423_153802,151,3,0,1776980322077,1878,1776980322000,2670898,running,recover,recover,heuristic,recover,117,1,74,0.111111,0.203464,0.203464,162,48,38,34,42,48,0,0,0,0,0.078,0.054667,0.006333,0.0152,0,0,0,0,180,-180,0,0.338409,0.58,0,0,0,0,0,0,0.25,right_outer,0,0,auto:line_lost,1,normal,0,0,right,34420,12,4,18428,0,1
straight,session_20260423_153802,152,3,0,1776980322077,2186,1776980322000,2671149,running,straight,straight,heuristic,straight,70,0,0,0.035652,0.911217,0.911217,1711,799,26,799,770,116,0,0,0,0,0.046667,0.003333,0.003222,0.083054,0.046667,-0.00118,1.883009,0.638338,203,60,124,0.961144,0.58,0,0,0,0,0,0,0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.28998,right,34670,12,4,18429,0,1
recovery,session_20260423_153802,153,3,0,1776980322077,2397,1776980323000,2671398,running,recover,recover,heuristic,right_soft,246,1,11,0.15873,0.236481,0.236481,126,42,21,32,31,42,0,0,0,0,0.164,-0.031333,0.109778,0.263467,0,0,0,0,-180,180,0,0.756333,0.58,0,0,0,0,0,0,-0.25,right_outer,0,0,auto:line_lost,1,normal,1,0,left,34920,13,4,18431,0,1
recovery,session_20260423_153802,154,3,0,1776980322077,2631,1776980323000,2671648,running,recover,recover,heuristic,recover,185,1,41,0.161905,0.185281,0.185281,105,31,19,25,31,30,0,0,0,0,0.123333,0.062667,0.010111,0.024267,0,0,0,0,180,-180,0,0.305556,0.58,0,0,0,0,0,0,0.25,right_inner,0,0,auto:line_lost,1,normal,0,0,right,35170,13,4,18433,0,1
curve,session_20260423_153802,155,3,0,1776980322077,2914,1776980323000,2671900,running,left_hard,left_hard,heuristic,left_hard,-930,0,0,-0.930201,0.804669,0.804669,1490,719,719,719,26,26,0,0,0,0,-0.62,0.006,0.001444,0.113547,-0.62,-0.036894,2.752008,0.96016,133,60,68,0.811263,0.58,0,0,0,0,0,0,-0.370123,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.14213,left,35421,13,4,18434,0,1
curve,session_20260423_153802,156,3,0,1776980322077,3148,1776980323000,2672150,running,right_hard,right_hard,heuristic,right_hard,1027,0,0,0.928401,0.966719,0.966719,1676,967,23,37,649,967,0,0,0,0,0.684667,0.004667,0.004667,0.114494,0.684667,0.000875,2.582347,1.25,148,-60,66,0.867383,0.58,0,0,0,0,0,0,0.383757,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.172291,right,35672,13,4,18435,0,1
curve,session_20260423_153802,157,3,0,1776980322077,3368,1776980324000,2672401,running,left_soft,left_soft,heuristic,right_hard,-367,0,0,-0.289652,0.934895,0.934895,2213,885,542,885,737,49,0,0,0,0,-0.244667,-0.139333,-0.044222,0.437964,-0.244667,0.009129,-8.295757,-1.25,0,198,88,0.898056,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.522867,left,35922,13,4,18437,0,1
curve,session_20260423_153802,158,3,0,1776980322077,3626,1776980324000,2672651,running,right_hard,right_hard,heuristic,right_hard,1253,0,0,0.843318,0.719833,0.719833,868,757,35,33,43,757,0,0,0,0,0.835333,0.000667,-0.005222,0.049877,0.835333,0.007465,-0.933581,-0.078151,60,63,59,0.727863,0.58,0,0,0,0,0,0,0.346729,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.103718,right,36172,13,4,18438,0,1
curve,session_20260423_153802,159,3,0,1776980322077,3867,1776980324000,2672900,running,right_soft,right_soft,heuristic,right_soft,442,0,0,0.290671,0.952333,0.952333,2594,877,43,877,861,813,0,0,0,0,0.294667,0.028,0.034111,0.4349,0.294667,0.021167,8.825837,1.25,209,0,93,0.903732,0.58,0,0,0,0,0,0,0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.614733,right,36422,13,4,18440,0,1
recovery,session_20260423_153802,160,3,0,1776980322077,4184,1776980324000,2673152,running,recover,recover,heuristic,right_hard,500,1,18,0.454545,0.183264,0.183264,66,28,10,8,20,28,0,0,0,0,0.333333,0.074667,-0.03,0.072,0,0,0,0,180,-180,0,0.638654,0.58,0,0,0,0,0,0,0.349299,right_outer,0,0,auto:line_lost,1,normal,0,0,right,36674,13,4,18442,0,1
curve,session_20260423_153802,161,3,0,1776980322077,4387,1776980325000,2673402,running,left_soft,left_soft,heuristic,left_soft,935,0,0,0.898578,0.863464,0.863464,1617,794,8,74,741,794,0,0,0,0,0.623333,0.022,0.041,0.469453,0.623333,0.01512,9.27632,1.25,166,-60,74,0.857312,0.58,0,0,0,0,0,0,0.25,right_outer,0,0,auto:ai_track_mode,1,normal,1,0.15213,right,36924,14,4,18443,0,1
curve,session_20260423_153802,162,3,0,1776980322077,4637,1776980325000,2673653,running,right_hard,right_hard,heuristic,right_hard,1308,0,0,0.876201,0.783489,0.783489,937,840,24,34,39,840,0,0,0,0,0.872,0.018,-0.003667,0.083024,0.872,0.000742,1.855601,1.177417,124,-60,57,0.74085,0.58,0,0,0,0,0,0,0.348814,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.116819,right,37174,14,4,18444,0,1
curve,session_20260423_153802,163,3,0,1776980322077,4884,1776980325000,2673903,running,left_hard,left_hard,heuristic,left_hard,-1156,0,0,-0.890476,0.859164,0.859164,1260,927,927,264,38,31,0,0,0,0,-0.770667,0.012667,0.007556,0.154171,-0.770667,-0.000692,3.400953,1.199854,129,-60,59,0.79426,0.58,0,0,0,0,0,0,-0.344744,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.137144,left,37425,14,5,18445,0,1
